row_id,split
911_2004,train
911_2005,train
911_2006,train
911_2007,train
911_2008,train
911_2009,train
911_2010,train
911_2011,train
911_2012,validation
911_2013,validation
911_2014,test
911_2015,test
912_1990,train
912_1991,train
912_1992,train
912_1993,train
912_1994,train
912_1995,train
912_1996,train
912_1997,train
912_1998,train
912_1999,train
912_2000,train
912_2001,train
912_2002,train
912_2003,train
912_2004,train
912_2005,train
912_2006,train
912_2007,train
912_2008,train
912_2009,train
912_2010,train
912_2011,train
912_2012,validation
912_2013,validation
912_2014,test
912_2015,test
913_1990,train
913_1991,train
913_1992,train
913_1993,train
913_1994,train
913_1997,train
913_1998,train
913_1999,train
913_2000,train
913_2001,train
913_2002,train
913_2003,train
913_2004,train
913_2005,train
913_2006,train
913_2007,train
913_2008,train
913_2009,train
913_2010,train
913_2011,train
913_2012,validation
913_2013,validation
913_2014,test
913_2015,test
914_1990,train
914_1991,train
914_1992,train
914_1993,train
914_1994,train
914_1997,train
914_1998,train
914_1999,train
914_2000,train
914_2001,train
914_2002,train
914_2003,train
914_2004,train
914_2005,train
914_2006,train
914_2007,train
914_2008,train
914_2009,train
914_2010,train
914_2011,train
914_2012,validation
914_2013,validation
914_2014,test
914_2015,test
915_1990,train
915_1991,train
915_1992,train
915_1993,train
915_1994,train
915_1997,train
915_1998,train
915_1999,train
915_2000,train
915_2001,train
915_2002,train
915_2003,train
915_2004,train
915_2005,train
915_2006,train
915_2007,train
915_2008,train
915_2009,train
915_2010,train
915_2011,train
915_2012,validation
915_2013,validation
915_2014,test
915_2015,test
916_1990,train
916_1991,train
916_1992,train
916_1993,train
916_1994,train
916_1997,train
916_1998,train
916_1999,train
916_2000,train
916_2001,train
916_2002,train
916_2003,train
916_2004,train
916_2005,train
916_2006,train
916_2007,train
916_2008,train
916_2009,train
916_2010,train
916_2011,train
916_2012,validation
916_2013,validation
916_2014,test
916_2015,test
917_1990,train
917_1991,train
917_1992,train
917_1993,train
917_1994,train
917_1997,train
917_1998,train
917_1999,train
917_2000,train
917_2001,train
917_2002,train
917_2003,train
917_2004,train
917_2005,train
917_2006,train
917_2007,train
917_2008,train
917_2009,train
917_2010,train
917_2011,train
917_2012,validation
917_2013,validation
917_2014,test
917_2015,test
